GOID	GO function	GO category
GO:0033206	meiotic_cytokinesis	biological_process
GO:0033207	beta-1-4-N-acetylgalactosaminyltransferase_activity	molecular_function
GO:0033208	UDP-N-acetylgalactosamine:N-acetylneuraminyl-alpha-2-3-galactosyl-beta-R_1-4-N-acetylgalactosaminyltransferase_activity	molecular_function
GO:0033209	tumor_necrosis_factor-mediated_signaling_pathway	biological_process
GO:0033210	leptin-mediated_signaling_pathway	biological_process
GO:0033211	adiponectin-activated_signaling_pathway	biological_process
GO:0033212	iron_import_into_cell	biological_process
GO:0033214	siderophore-dependent_iron_import_into_cell	biological_process
GO:0033215	reductive_iron_assimilation	biological_process
GO:0033217	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_iron_ion_starvation	biological_process
GO:0033218	amide_binding	molecular_function
GO:0033219	urea_binding	molecular_function
GO:0033220	ATPase-coupled_amide-transporter_activity	molecular_function
GO:0033221	ATPase-coupled_urea_transmembrane_transporter_activity	molecular_function
GO:0033222	xylose_binding	molecular_function
GO:0033223	2-aminoethylphosphonate_transport	biological_process
GO:0033224	2-aminoethylphosphonate_transmembrane_transporter_activity	molecular_function
GO:0033225	ATPase-coupled_2-aminoethylphosphonate_transporter_activity	molecular_function
GO:0033226	2-aminoethylphosphonate_binding	molecular_function
GO:0033227	dsRNA_transport	biological_process
GO:0033228	cysteine_export_across_plasma_membrane	biological_process
GO:0033229	cysteine_transmembrane_transporter_activity	molecular_function
GO:0033230	ATPase-coupled_cysteine_transmembrane_transporter_activity	molecular_function
GO:0033231	carbohydrate_export	biological_process
GO:0033232	ATPase-coupled_D-methionine_transporter_activity	molecular_function
GO:0033233	regulation_of_protein_sumoylation	biological_process
GO:0033234	negative_regulation_of_protein_sumoylation	biological_process
GO:0033235	positive_regulation_of_protein_sumoylation	biological_process
GO:0033236	obsolete_11-beta-hydroxysteroid_dehydrogenase_(NAD+)_activity	molecular_function
GO:0033237	obsolete_11-beta-hydroxysteroid_dehydrogenase_(NADP+)_activity	molecular_function
GO:0033238	regulation_of_cellular_amine_metabolic_process	biological_process
GO:0033239	negative_regulation_of_cellular_amine_metabolic_process	biological_process
GO:0033240	positive_regulation_of_cellular_amine_metabolic_process	biological_process
GO:0033241	regulation_of_cellular_amine_catabolic_process	biological_process
GO:0033242	negative_regulation_of_cellular_amine_catabolic_process	biological_process
GO:0033243	positive_regulation_of_cellular_amine_catabolic_process	biological_process
GO:0033244	regulation_of_penicillin_metabolic_process	biological_process
GO:0033245	negative_regulation_of_penicillin_metabolic_process	biological_process
GO:0033246	positive_regulation_of_penicillin_metabolic_process	biological_process
GO:0033247	regulation_of_penicillin_catabolic_process	biological_process
GO:0033248	negative_regulation_of_penicillin_catabolic_process	biological_process
GO:0033249	positive_regulation_of_penicillin_catabolic_process	biological_process
GO:0033250	penicillinase_activity	molecular_function
GO:0033251	cephalosporinase_activity	molecular_function
GO:0033252	regulation_of_beta-lactamase_activity	biological_process
GO:0033253	regulation_of_penicillinase_activity	biological_process
GO:0033254	vacuolar_transporter_chaperone_complex	cellular_component
GO:0033255	SAS_acetyltransferase_complex	cellular_component
GO:0033256	I-kappaB/NF-kappaB_complex	cellular_component
GO:0033257	Bcl3/NF-kappaB2_complex	cellular_component
GO:0033258	plastid_DNA_metabolic_process	biological_process
GO:0033259	plastid_DNA_replication	biological_process
GO:0033260	nuclear_DNA_replication	biological_process
GO:0033261	obsolete_regulation_of_S_phase	biological_process
GO:0033262	regulation_of_nuclear_cell_cycle_DNA_replication	biological_process
GO:0033263	CORVET_complex	cellular_component
GO:0033264	obsolete_bontoxilysin_activity	molecular_function
GO:0033265	choline_binding	molecular_function
GO:0033266	ATPase-coupled_choline_transmembrane_transporter_activity	molecular_function
GO:0033267	obsolete_axon_part	cellular_component
GO:0033268	node_of_Ranvier	cellular_component
GO:0033269	internode_region_of_axon	cellular_component
GO:0033270	paranode_region_of_axon	cellular_component
GO:0033271	myo-inositol_phosphate_transport	biological_process
GO:0033272	myo-inositol_hexakisphosphate_transport	biological_process
GO:0033273	response_to_vitamin	biological_process
GO:0033274	response_to_vitamin_B2	biological_process
GO:0033275	actin-myosin_filament_sliding	biological_process
GO:0033276	transcription_factor_TFTC_complex	cellular_component
GO:0033277	abortive_mitotic_cell_cycle	biological_process
GO:0033278	cell_proliferation_in_midbrain	biological_process
GO:0033280	response_to_vitamin_D	biological_process
GO:0033281	TAT_protein_transport_complex	cellular_component
GO:0033282	protein_C_inhibitor-acrosin_complex	cellular_component
GO:0033283	ATPase-coupled_organic_acid_transmembrane_transporter_activity	molecular_function
GO:0033284	ATPase-coupled_carboxylic_acid_transmembrane_transporter_activity	molecular_function
GO:0033285	ATPase-coupled_monocarboxylic_acid_transmembrane_transporter_activity	molecular_function
GO:0033286	ATPase-coupled_ectoine_transmembrane_transporter_activity	molecular_function
GO:0033288	ATPase-coupled_hydroxyectoine_transmembrane_transporter_activity	molecular_function
GO:0033289	intraconoid_microtubule	cellular_component
GO:0033290	eukaryotic_48S_preinitiation_complex	cellular_component
GO:0033291	eukaryotic_80S_initiation_complex	cellular_component
GO:0033292	T-tubule_organization	biological_process
GO:0033293	monocarboxylic_acid_binding	molecular_function
GO:0033294	ectoine_binding	molecular_function
GO:0033295	hydroxyectoine_binding	molecular_function
GO:0033296	rhamnose_binding	molecular_function
GO:0033297	ATPase-coupled_rhamnose_transmembrane_transporter_activity	molecular_function
GO:0033298	contractile_vacuole_organization	biological_process
GO:0033299	secretion_of_lysosomal_enzymes	biological_process
GO:0033300	dehydroascorbic_acid_transmembrane_transporter_activity	molecular_function
GO:0033301	cell_cycle_comprising_mitosis_without_cytokinesis	biological_process
GO:0033302	quercetin_O-glucoside_metabolic_process	biological_process
GO:0033303	quercetin_O-glucoside_biosynthetic_process	biological_process
GO:0033304	chlorophyll_a_metabolic_process	biological_process
GO:0033305	chlorophyll_a_biosynthetic_process	biological_process
GO:0033306	phytol_metabolic_process	biological_process
GO:0033307	phytol_salvage	biological_process
GO:0033308	hydroxyectoine_transport	biological_process
GO:0033309	SBF_transcription_complex	cellular_component
GO:0033310	chlorophyll_a_catabolic_process	biological_process
GO:0033311	chlorophyll_a_biosynthetic_process_via_phytyl_diphosphate	biological_process
GO:0033312	chlorophyll_a_biosynthetic_process_via_geranylgeranyl-chlorophyll_a	biological_process
GO:0033313	meiotic_cell_cycle_checkpoint	biological_process
GO:0033314	mitotic_DNA_replication_checkpoint	biological_process
GO:0033315	meiotic_G2/MI_DNA_replication_checkpoint	biological_process
GO:0033316	meiotic_spindle_assembly_checkpoint	biological_process
GO:0033319	UDP-D-xylose_metabolic_process	biological_process
GO:0033320	UDP-D-xylose_biosynthetic_process	biological_process
GO:0033321	homomethionine_metabolic_process	biological_process
GO:0033322	homomethionine_biosynthetic_process	biological_process
GO:0033323	choline_biosynthetic_process_via_CDP-choline	biological_process
GO:0033324	choline_biosynthetic_process_via_N-monomethylethanolamine	biological_process
GO:0033325	choline_biosynthetic_process_via_phosphoryl-ethanolamine	biological_process
GO:0033326	cerebrospinal_fluid_secretion	biological_process
GO:0033327	Leydig_cell_differentiation	biological_process
GO:0033328	peroxisome_membrane_targeting_sequence_binding	molecular_function
GO:0033329	kaempferol_O-glucoside_metabolic_process	biological_process
GO:0033330	kaempferol_O-glucoside_biosynthetic_process	biological_process
GO:0033331	ent-kaurene_metabolic_process	biological_process
GO:0033332	ent-kaurene_biosynthetic_process	biological_process
GO:0033333	fin_development	biological_process
GO:0033334	fin_morphogenesis	biological_process
GO:0033335	anal_fin_development	biological_process
GO:0033336	caudal_fin_development	biological_process
GO:0033337	dorsal_fin_development	biological_process
GO:0033338	medial_fin_development	biological_process
GO:0033339	pectoral_fin_development	biological_process
GO:0033340	pelvic_fin_development	biological_process
GO:0033341	regulation_of_collagen_binding	biological_process
GO:0033342	negative_regulation_of_collagen_binding	biological_process
GO:0033343	positive_regulation_of_collagen_binding	biological_process
GO:0033344	cholesterol_efflux	biological_process
GO:0033345	asparagine_catabolic_process_via_L-aspartate	biological_process
GO:0033346	asparagine_catabolic_process_via_2-oxosuccinamate	biological_process
GO:0033347	tetrose_metabolic_process	biological_process
GO:0033348	tetrose_biosynthetic_process	biological_process
GO:0033349	apiose_metabolic_process	biological_process
GO:0033350	apiose_biosynthetic_process	biological_process
GO:0033351	UDP-D-apiose_metabolic_process	biological_process
GO:0033352	UDP-D-apiose_biosynthetic_process	biological_process
GO:0033353	S-adenosylmethionine_cycle	biological_process
GO:0033354	chlorophyll_cycle	biological_process
GO:0033355	ascorbate_glutathione_cycle	biological_process
GO:0033356	UDP-L-arabinose_metabolic_process	biological_process
GO:0033357	L-arabinose_biosynthetic_process	biological_process
GO:0033358	UDP-L-arabinose_biosynthetic_process	biological_process
GO:0033359	lysine_biosynthetic_process_via_diaminopimelate_and_N-succinyl-2-amino-6-ketopimelate	biological_process
GO:0033360	lysine_biosynthetic_process_via_diaminopimelate_and_L-2-acetamido-6-oxoheptanedioate	biological_process
GO:0033361	lysine_biosynthetic_process_via_diaminopimelate-_dehydrogenase_pathway	biological_process
GO:0033362	lysine_biosynthetic_process_via_diaminopimelate-_diaminopimelate-aminotransferase_pathway	biological_process
GO:0033363	secretory_granule_organization	biological_process
GO:0033364	mast_cell_secretory_granule_organization	biological_process
GO:0033365	protein_localization_to_organelle	biological_process
GO:0033366	protein_localization_to_secretory_granule	biological_process
GO:0033367	protein_localization_to_mast_cell_secretory_granule	biological_process
GO:0033368	protease_localization_to_mast_cell_secretory_granule	biological_process
GO:0033369	establishment_of_protein_localization_to_mast_cell_secretory_granule	biological_process
GO:0033370	maintenance_of_protein_location_in_mast_cell_secretory_granule	biological_process
GO:0033371	T_cell_secretory_granule_organization	biological_process
GO:0033372	establishment_of_protease_localization_to_mast_cell_secretory_granule	biological_process
GO:0033373	maintenance_of_protease_location_in_mast_cell_secretory_granule	biological_process
GO:0033374	protein_localization_to_T_cell_secretory_granule	biological_process
GO:0033375	protease_localization_to_T_cell_secretory_granule	biological_process
GO:0033376	establishment_of_protein_localization_to_T_cell_secretory_granule	biological_process
GO:0033377	maintenance_of_protein_location_in_T_cell_secretory_granule	biological_process
GO:0033378	establishment_of_protease_localization_to_T_cell_secretory_granule	biological_process
GO:0033379	maintenance_of_protease_location_in_T_cell_secretory_granule	biological_process
GO:0033380	granzyme_B_localization_to_T_cell_secretory_granule	biological_process
GO:0033381	establishment_of_granzyme_B_localization_to_T_cell_secretory_granule	biological_process
GO:0033382	maintenance_of_granzyme_B_location_in_T_cell_secretory_granule	biological_process
GO:0033383	geranyl_diphosphate_metabolic_process	biological_process
GO:0033384	geranyl_diphosphate_biosynthetic_process	biological_process
GO:0033385	geranylgeranyl_diphosphate_metabolic_process	biological_process
GO:0033386	geranylgeranyl_diphosphate_biosynthetic_process	biological_process
GO:0033387	putrescine_biosynthetic_process_from_ornithine	biological_process
GO:0033388	putrescine_biosynthetic_process_from_arginine	biological_process
GO:0033389	putrescine_biosynthetic_process_from_arginine-_using_agmatinase	biological_process
